2025-02-14 11:16:47,768 INFO  Logger.cs: 70 - 
2025-02-14 07:34:26,474 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-14 07:34:26,474 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-02-14 07:34:26,474 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,475 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,475 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,475 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,475 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,475 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,476 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,476 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,476 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:34:26,637 INFO  SwAddin.cs: 339 - Loading config tree
2025-02-14 07:34:26,639 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-02-14 07:34:26,643 INFO  SwAddin.cs: 344 - Showing property manager
2025-02-14 07:34:34,624 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:34:52,171 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:34:53,826 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:36:07,912 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:36:34,410 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:36:36,872 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:36:51,931 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:05,650 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:08,313 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:11,922 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:12,225 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:12,657 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:13,170 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:19,137 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:27,235 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:37:41,745 WARN  ExportPropertyManager.cs: 334 - Loading a configuration with an incomplete export
2025-02-14 07:37:46,755 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-02-14 07:37:47,002 INFO  ExportHelperExtension.cs: 347 - Creating joint finger1
2025-02-14 07:37:47,099 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child finger1 failed
2025-02-14 07:37:47,120 INFO  ExportHelperExtension.cs: 347 - Creating joint finger2
2025-02-14 07:37:47,167 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child finger2 failed
2025-02-14 07:37:47,256 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from PGC-50-35-O-S_3D_v2.0
2025-02-14 07:37:47,261 INFO  ExportHelperExtension.cs: 1136 - Found 43 in PGC-50-35-O-S_3D_v2.0
2025-02-14 07:37:47,261 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in PGC-50-35-O-S_3D_v2.0
2025-02-14 07:37:47,261 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-14 07:37:47,262 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-02-14 07:37:47,262 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,262 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,266 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,296 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,296 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,296 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,297 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,297 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from PGC-50-35-O-S_3D_v2.0
2025-02-14 07:37:47,297 INFO  ExportHelperExtension.cs: 1136 - Found 43 in PGC-50-35-O-S_3D_v2.0
2025-02-14 07:37:47,298 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in PGC-50-35-O-S_3D_v2.0
2025-02-14 07:37:47,298 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-14 07:37:47,298 INFO  ExportHelperExtension.cs: 1160 - 3 components to check
2025-02-14 07:37:47,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,298 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,298 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Ö÷Ìå^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,299 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ÊÖÖ¸×é¼þ1^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,300 INFO  ExportHelperExtension.cs: 1136 - Found 29 in ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,300 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ÊÖÖ¸×é¼þ2^PGC-50-35-O-S_¼òÒ×Ä£ÐÍ_v1.0_20230310_1-1
2025-02-14 07:37:47,321 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-14 07:40:09,897 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-02-14 07:40:09,904 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
